SourceFile,Artist,Performer,Album,Title,Date,Genre,TrackNumber,Tracktotal,Cddb,Comment,Duration,Composer
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/13 - Two-part invention in A minor, BWV 784.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Two-part invention in A minor, BWV 784",2006,,13,,,,00:01:14,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/14 - Two-part invention in B-flat major, BWV 785.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Two-part invention in B-flat major, BWV 785",2006,,14,,,,00:01:23,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/15 - Two-part invention in B minor, BWV 786.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Two-part invention in B minor, BWV 786",2006,,15,,,,00:01:09,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/16 - Three-part sinfonia (Invention) in C major, BWV 787.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in C major, BWV 787",2006,,16,,,,00:01:22,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/17 - Three-part sinfonia (Invention) in C minor, BWV 788.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in C minor, BWV 788",2006,,17,,,,00:02:12,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/18 - Three-part sinfonia (Invention) in D major, BWV 789.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in D major, BWV 789",2006,,18,,,,00:01:15,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/19 - Three-part sinfonia (Invention) in D minor, BWV 790.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in D minor, BWV 790",2006,,19,,,,00:01:53,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/20 - Three-part sinfonia (Invention) in E-flat major, BWV 791.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in E-flat major, BWV 791",2006,,20,,,,00:02:38,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/21 - Three-part sinfonia (Invention) in E major, BWV 792.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in E major, BWV 792",2006,,21,,,,00:01:25,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/22 - Three-part sinfonia (Invention) in E minor, BWV 793.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in E minor, BWV 793",2006,,22,,,,00:02:26,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/23 - Three-part sinfonia (Invention) in F major, BWV 794.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in F major, BWV 794",2006,,23,,,,00:01:11,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/24 - Three-part sinfonia (Invention) in F minor, BWV 795.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in F minor, BWV 795",2006,,24,,,,00:03:14,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/25 - Three-part sinfonia (Invention) in G major, BWV 796.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in G major, BWV 796",2006,,25,,,,00:01:21,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/26 - Three-part sinfonia (Invention) in G minor, BWV 797.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in G minor, BWV 797",2006,,26,,,,00:02:04,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/27 - Three-part sinfonia (Invention) in A major, BWV 798.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in A major, BWV 798",2006,,27,,,,00:01:31,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/28 - Three-part sinfonia (Invention) in A minor, BWV 799.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in A minor, BWV 799",2006,,28,,,,00:01:37,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/29 - Three-part sinfonia (Invention) in B-flat major, BWV 800.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in B-flat major, BWV 800",2006,,29,,,,00:01:55,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/30 - Three-part sinfonia (Invention) in B minor, BWV 801.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Three-part sinfonia (Invention) in B minor, BWV 801",2006,,30,,,,00:01:35,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/31 - Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in C major, BWV 924.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in C major, BWV 924",2006,,31,,,,00:01:15,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/32 - Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in D minor, BWV 926.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in D minor, BWV 926",2006,,32,,,,00:01:05,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/33 - Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in F major, BWV 927.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in F major, BWV 927",2006,,33,,,,00:00:43,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/34 - Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in G minor, BWV 930.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in G minor, BWV 930",2006,,34,,,,00:01:39,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/35 - Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in F major, BWV 928.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in F major, BWV 928",2006,,35,,,,00:01:09,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/36 - Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in D major, BWV 925.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in D major, BWV 925",2006,,36,,,,00:01:27,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/37 - Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in A minor, BWV 931.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude in A minor, BWV 931",2006,,37,,,,00:00:55,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/38 - Clavier-Büchlein for Wilhelm Friedemann Bach: Application in C major, BWV 994.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Application in C major, BWV 994",2006,,38,,,,00:00:50,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/39 - Clavier-Büchlein for Wilhelm Friedemann Bach: ""Wer nun den lieben Gott läßt walten"", BWV 691.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: ""Wer nun den lieben Gott läßt walten"", BWV 691",2006,,39,,,,00:01:22,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/40 - Clavier-Büchlein for Wilhelm Friedemann Bach: Allemande in G minor, BWV 836.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Allemande in G minor, BWV 836",2006,,40,,,,00:01:47,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/41 - Clavier-Büchlein for Wilhelm Friedemann Bach: Menuet in G major, BWV 841.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Menuet in G major, BWV 841",2006,,41,,,,00:01:09,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/42 - Clavier-Büchlein for Wilhelm Friedemann Bach: Menuet in G minor, BWV 842.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Menuet in G minor, BWV 842",2006,,42,,,,00:00:50,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/43 - Clavier-Büchlein for Wilhelm Friedemann Bach: Menuet in G major, BWV 843.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Menuet in G major, BWV 843",2006,,43,,,,00:01:48,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/44 - Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude ex C in C major, BWV 824a.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Prelude ex C in C major, BWV 824a",2006,,44,,,,00:01:05,"Bach, Johann Sebastian (1685-1750)"
"./CD046 Johann Sebastian Bach - Bach Edition, II: Keyboard Works (disc 23)/45 - Clavier-Büchlein for Wilhelm Friedemann Bach: Trio Menuet in G minor, BWV 929.flac",Johann Sebastian Bach,,"Bach Edition, II: Keyboard Works (disc 23)","Clavier-Büchlein for Wilhelm Friedemann Bach: Trio Menuet in G minor, BWV 929",2006,,45,,,,00:00:51,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/01 - Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": I. Choir ""Ein feste Burg ist unser Gott"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": I. Choir ""Ein feste Burg ist unser Gott""",2000,,1,,,,00:05:16,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/02 - Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": II. Aria (Soprano, Bass) ""Mit unser Macht"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": II. Aria (Soprano, Bass) ""Mit unser Macht""",2000,,2,,,,00:03:56,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/03 - Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": III. Recitative (Bass) ""Erwäge doch, Kind Gottes"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": III. Recitative (Bass) ""Erwäge doch, Kind Gottes""",2000,,3,,,,00:01:56,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/04 - Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": IV. Aria (Soprano) ""Komm in mein Herzenshaus"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": IV. Aria (Soprano) ""Komm in mein Herzenshaus""",2000,,4,,,,00:03:16,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/05 - Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": V. Choral (Choir) ""Und wenn die Welt voll Teufel wär"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": V. Choral (Choir) ""Und wenn die Welt voll Teufel wär""",2000,,5,,,,00:03:47,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/06 - Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": VI. Recitative (Tenor) ""So stehe denn bei Christi"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": VI. Recitative (Tenor) ""So stehe denn bei Christi""",2000,,6,,,,00:01:24,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/07 - Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": VII. Duet (Alto, Tenor) ""Wie selig sind doch die"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": VII. Duet (Alto, Tenor) ""Wie selig sind doch die""",2000,,7,,,,00:04:01,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/08 - Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": VIII. Choral (Choir) ""Das Wort sie sollen lassen stahn"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 80 ""Ein feste Burg ist unser Gott"": VIII. Choral (Choir) ""Das Wort sie sollen lassen stahn""",2000,,8,,,,00:01:11,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/09 - Cantata, BWV 82 ""Ich habe genug"": I. Aria (Bass) ""Ich habe genug"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 82 ""Ich habe genug"": I. Aria (Bass) ""Ich habe genug""",2000,,9,,,,00:07:42,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/10 - Cantata, BWV 82 ""Ich habe genug"": II. Recitative (Bass) ""Ich habe genug!"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 82 ""Ich habe genug"": II. Recitative (Bass) ""Ich habe genug!""",2000,,10,,,,00:01:12,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/11 - Cantata, BWV 82 ""Ich habe genug"": III. Aria (Bass) ""Schlummert ein, ihr matten Augen"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 82 ""Ich habe genug"": III. Aria (Bass) ""Schlummert ein, ihr matten Augen""",2000,,11,,,,00:09:24,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/12 - Cantata, BWV 82 ""Ich habe genug"": IV. Recitative (Bass) ""Mein Gott! wann kommt das schöne: Nun!"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 82 ""Ich habe genug"": IV. Recitative (Bass) ""Mein Gott! wann kommt das schöne: Nun!""",2000,,12,,,,00:00:52,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/13 - Cantata, BWV 82 ""Ich habe genug"": V. Aria (Bass) ""Ich freue mich auf meinen Tod"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 82 ""Ich habe genug"": V. Aria (Bass) ""Ich freue mich auf meinen Tod""",2000,,13,,,,00:03:52,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/14 - Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": I. Choir ""Nun komm, der Heiden Heiland"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": I. Choir ""Nun komm, der Heiden Heiland""",2000,,14,,,,00:03:01,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/15 - Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": II. Recitative (Tenor) ""Der Heiland ist gekommen"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": II. Recitative (Tenor) ""Der Heiland ist gekommen""",2000,,15,,,,00:01:33,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/16 - Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": III. Aria (Tenor) ""Komm, Jesu, komm zu deiner Kirche"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": III. Aria (Tenor) ""Komm, Jesu, komm zu deiner Kirche""",2000,,16,,,,00:03:59,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/17 - Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": IV. Recitative (Bass) ""Siehe, ich stehe vor der Tür"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": IV. Recitative (Bass) ""Siehe, ich stehe vor der Tür""",2000,,17,,,,00:00:46,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/18 - Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": V. Aria (Soprano) ""Öffne dich, mein ganzes Herze"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": V. Aria (Soprano) ""Öffne dich, mein ganzes Herze""",2000,,18,,,,00:03:47,"Bach, Johann Sebastian (1685-1750)"
"./CD047 Johann Sebastian Bach - Bach Edition, Volume 4: Cantatas_Kantaten, Volume I (disc 1)/19 - Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": VI. Choral (Choir) ""Amen, Amen!"".flac",Johann Sebastian Bach,,"Bach Edition, Volume 4: Cantatas/Kantaten, Volume I (disc 1)","Cantata, BWV 61 ""Nun komm, der Heiden Heiland"": VI. Choral (Choir) ""Amen, Amen!""",2000,,19,,,,00:01:00,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/01 - Cantata, BWV 16 ""Herr Gott, dich loben wir"": I. Choir ""Herr Gott, dich loben wir"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 16 ""Herr Gott, dich loben wir"": I. Choir ""Herr Gott, dich loben wir""",2006,,1,,,,00:01:30,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/02 - Cantata, BWV 16 ""Herr Gott, dich loben wir"": II. Recitative (Bass) ""So stimmen wir"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 16 ""Herr Gott, dich loben wir"": II. Recitative (Bass) ""So stimmen wir""",2006,,2,,,,00:01:26,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/03 - Cantata, BWV 16 ""Herr Gott, dich loben wir"": III. Choir and Aria (Bass) ""Laßt uns jauchzen, laßt uns freuen"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 16 ""Herr Gott, dich loben wir"": III. Choir and Aria (Bass) ""Laßt uns jauchzen, laßt uns freuen""",2006,,3,,,,00:03:45,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/04 - Cantata, BWV 16 ""Herr Gott, dich loben wir"": IV. Recitative (Alto) ""Ach treuer Hort"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 16 ""Herr Gott, dich loben wir"": IV. Recitative (Alto) ""Ach treuer Hort""",2006,,4,,,,00:01:36,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/05 - Cantata, BWV 16 ""Herr Gott, dich loben wir"": V. Aria (Tenor) ""Geliebter Jesu, du allein"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 16 ""Herr Gott, dich loben wir"": V. Aria (Tenor) ""Geliebter Jesu, du allein""",2006,,5,,,,00:08:09,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/06 - Cantata, BWV 16 ""Herr Gott, dich loben wir"": VI. Choral (Choir) ""All solch dein Güt wir preisen"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 16 ""Herr Gott, dich loben wir"": VI. Choral (Choir) ""All solch dein Güt wir preisen""",2006,,6,,,,00:01:13,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/07 - Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": I. Aria (Alto) ""Vergnügte Ruh, beliebte Seelenlust"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": I. Aria (Alto) ""Vergnügte Ruh, beliebte Seelenlust""",2006,,7,,,,00:05:27,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/08 - Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": II. Recitative (Alto) ""Die Welt, das Sündenhaus"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": II. Recitative (Alto) ""Die Welt, das Sündenhaus""",2006,,8,,,,00:01:21,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/09 - Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": III. Aria (Alto) ""Wie jammern mich"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": III. Aria (Alto) ""Wie jammern mich""",2006,,9,,,,00:07:17,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/10 - Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": IV. Recitative (Alto) ""Wer sollte sich demnach"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": IV. Recitative (Alto) ""Wer sollte sich demnach""",2006,,10,,,,00:01:18,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/11 - Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": V. Aria (Alto) ""Mir ekelt mehr zu leben"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 170 ""Vergnügte Ruh beliebte Seelenlust"": V. Aria (Alto) ""Mir ekelt mehr zu leben""",2006,,11,,,,00:06:19,"Bach, Johann Sebastian (1685-1750)"
"./CD048 Johann Sebastian Bach - Bach Edition, III: Cantatas I (disc 2)/12 - Cantata, BWV 133 ""Ich freue mich in dir"": I. Choir ""Ich freue mich in dir"".flac",Johann Sebastian Bach,,"Bach Edition, III: Cantatas I (disc 2)","Cantata, BWV 133 ""Ich freue mich in dir"": I. Choir ""Ich freue mich in dir""",2006,,12,,,,00:04:19,"Bach, Johann Sebastian (1685-1750)"
